order_id,order_date,cuisine,price,restaurant_id,order_time,pickup_time,delivered_time,day,quantity,order_value,customer_id,restaurant_lat,restaurant_lon,customer_lat,customer_lon,distance_km,repeat_order,status,payment_method,delivery_minutes,rating
ORD2022000155,06-05-2022,Burgers,163.11,R12,12:27,12:32,14:06,Saturday,2,443.39,C045,12.67,74.44,10.26,56.08,2.79,Yes,Cancelled,Cash,99,4
ORD2022000156,20-08-2022,Thai,541.67,R35,07:11,07:18,09:01,Friday,2,407.56,C070,12.61,64.61,12.48,63.93,3.08,Yes,Delivered,UPI,110,5
ORD2022000157,18-06-2022,Chinese,558.75,R27,03:07,03:13,03:38,Sunday,1,479.92,C086,10.14,64.29,12.59,75.02,5.23,Yes,Delivered,Cash,31,4
ORD2022000158,13-12-2022,Italian,813.03,R32,11:27,11:37,12:02,Tuesday,2,322.65,C002,12.45,65.7,11.59,73.25,4.2,No,Delivered,UPI,35,4
ORD2022000159,16-05-2022,Thai,212.16,R26,05:58,06:10,07:04,Tuesday,1,672.35,C041,11.39,65.15,10.32,70.14,3.25,No,Delivered,UPI,66,3
ORD2022000160,06-11-2022,Thai,497.88,R30,19:49,19:55,20:29,Tuesday,1,369.94,C011,10,67.65,12.18,61.2,5.36,Yes,Delivered,UPI,40,4
ORD2022000161,10-03-2022,Dessert,173.4,R35,05:03,05:10,05:47,Wednesday,2,205.96,C069,12.1,58.07,12.11,70.59,3.45,Yes,Delivered,UPI,44,4
ORD2022000162,18-09-2022,Sushi,359.77,R14,15:24,15:39,17:11,Saturday,2,163.43,C026,10.79,75.19,12.17,67.81,3.52,No,Delivered,Cash,107,3
ORD2022000163,11-06-2022,Thai,775.73,R17,17:34,17:39,18:24,Monday,1,203.46,C076,10.21,57.56,9.59,64.06,4.14,No,Delivered,UPI,50,4
ORD2022000164,04-06-2022,Italian,90.59,R6,16:26,16:38,17:30,Wednesday,1,240.55,C056,9.5,61.93,11.14,56.05,4.54,Yes,Delivered,Cash,64,4
ORD2022000165,08-01-2022,Dessert,255.06,R16,06:32,06:38,08:20,Wednesday,2,283.68,C049,10.96,59.93,11.67,68.84,3.59,No,Returned,UPI,108,4
ORD2022000166,21-04-2022,Sushi,507.96,R5,03:27,03:36,04:36,Monday,2,373.17,C028,12.04,75.03,11.03,68.37,4.25,No,Delivered,Cash,69,3
ORD2022000167,16-04-2022,Chinese,796.9,R30,20:12,20:24,21:44,Wednesday,2,437.02,C018,10.01,66.7,12.06,69.8,3.95,Yes,Delivered,UPI,92,4
ORD2022000168,07-10-2022,Sushi,524.74,R9,11:45,12:00,13:12,Friday,1,534.65,C046,10.38,61.87,10.15,70.27,0.24,Yes,Delivered,UPI,87,4
ORD2022000169,05-04-2022,Burgers,54.44,R16,08:41,08:48,09:25,Wednesday,1,482.76,C077,10.05,72.84,12.54,70.49,2.99,Yes,Delivered,UPI,44,5
ORD2022000170,09-03-2022,Chinese,772.02,R2,21:48,21:58,22:20,Monday,2,333.32,C098,12.77,68.06,11.52,68.89,3.53,Yes,Cancelled,Cash,32,4
ORD2022000171,20-10-2022,Italian,284.41,R26,06:23,06:31,07:06,Wednesday,3,500.99,C055,12.4,62.88,9.39,71.98,2.46,No,Delivered,UPI,43,4
ORD2022000172,02-07-2022,Italian,705.77,R40,01:09,01:14,02:25,Tuesday,2,285.18,C058,10.21,59.04,10.24,66.21,4.08,Yes,Delivered,Cash,76,3
ORD2022000173,26-02-2022,Chinese,327.74,R25,09:17,09:24,10:12,Saturday,2,359.57,C082,11.49,68.76,10.25,57.51,4.47,Yes,Delivered,Cash,55,4
ORD2022000174,26-03-2022,Mexican,766.24,R49,19:58,20:07,21:15,Saturday,1,304.58,C071,11.17,72.63,11.2,57.99,1.63,Yes,Returned,UPI,77,4
ORD2022000175,21-09-2022,Italian,355.7,R35,15:35,15:45,16:14,Friday,2,407.56,C070,12.61,64.61,12.48,63.93,3.08,Yes,Delivered,UPI,39,4
ORD2022000176,10-09-2022,Dessert,626.55,R26,04:56,05:10,06:36,Sunday,2,734.19,C042,11.1,66.27,10.31,65.62,1.6,Yes,Delivered,UPI,100,3
ORD2022000177,23-05-2022,Sushi,569.07,R16,00:07,00:18,01:18,Monday,1,592.73,C044,11,60.57,9.78,75.78,4.6,Yes,Delivered,UPI,71,3
ORD2022000178,05-06-2022,Italian,63.9,R23,06:13,06:23,08:09,Sunday,2,738.1,C013,10.71,72.89,9.85,68.2,2.27,Yes,Delivered,UPI,116,2
ORD2022000179,09-10-2022,Indian,321.06,R30,17:23,17:38,18:53,Saturday,2,338.28,C006,11.83,62.68,10.34,74.3,2.28,No,Delivered,UPI,90,3
ORD2022000180,15-06-2022,Burgers,687.19,R12,12:39,12:52,14:37,Monday,2,469.45,C009,12,66.51,11,70.94,5.05,Yes,Delivered,UPI,118,4
ORD2022000181,02-07-2022,Italian,235.99,R31,07:32,07:38,08:55,Saturday,1,288.93,C034,9.9,65.76,11.37,65.79,4.26,No,Cancelled,UPI,83,3
ORD2022000182,12-12-2022,Mexican,479.42,R23,16:29,16:41,18:04,Tuesday,2,153.05,C058,10.34,73.05,12.59,71.39,5.23,No,Delivered,Cash,95,4
ORD2022000183,24-10-2022,Burgers,365.16,R20,16:49,16:59,18:11,Friday,1,647.98,C079,12.31,57.25,12.36,56.65,5.35,Yes,Delivered,UPI,82,3
ORD2022000184,07-08-2022,Mexican,246.2,R21,11:06,11:17,12:05,Saturday,3,622.91,C003,11.73,59.35,12.36,63.26,1.73,Yes,Delivered,UPI,59,3
ORD2022000185,08-05-2022,Indian,150.1,R32,20:55,21:02,22:15,Tuesday,2,157.03,C027,9.64,60.8,11.98,73.25,3.87,Yes,Delivered,Cash,80,5
ORD2022000186,15-10-2022,Italian,613.53,R23,03:33,03:39,04:09,Sunday,1,481.22,C075,10.35,62.63,9.95,75.83,4.17,Yes,Delivered,UPI,36,3
ORD2022000187,26-07-2022,Italian,467.45,R23,18:49,18:54,19:52,Friday,2,399.07,C071,11.18,57.03,11.59,65.7,2.36,Yes,Delivered,Cash,63,4
ORD2022000188,18-09-2022,Thai,214.81,R38,21:25,21:30,23:18,Tuesday,1,618.47,C008,11.3,68.02,10.2,65.26,3.95,Yes,Delivered,UPI,113,3
ORD2022000189,09-12-2022,Italian,758.33,R12,23:36,23:47,00:25,Saturday,2,586.57,C080,11.74,70.42,9.99,60.82,2.24,No,Delivered,Cash,49,3
ORD2022000190,16-09-2022,Chinese,553.99,R2,15:22,15:30,17:13,Saturday,3,361.86,C100,11.67,64.11,12.57,58.78,3.79,Yes,Delivered,Cash,111,3
ORD2022000191,04-04-2022,Dessert,476.44,R21,11:55,12:10,13:33,Monday,3,529.49,C035,10.43,65.41,12.61,59.62,2.97,Yes,Delivered,UPI,98,4
ORD2022000192,10-10-2022,Dessert,875.99,R42,06:16,06:26,07:06,Saturday,2,632.83,C034,11.47,68.23,12.21,69.04,1.54,No,Delivered,UPI,50,3
ORD2022000193,05-03-2022,Burgers,370.99,R47,03:01,03:15,03:54,Monday,2,173.79,C055,10.39,62.2,10.24,59.37,2.86,Yes,Delivered,UPI,53,3
ORD2022000194,19-12-2022,Indian,805.47,R9,02:34,02:47,03:47,Thursday,1,621.86,C058,10.27,62.5,11.02,67.5,3.92,Yes,Delivered,Cash,73,3
ORD2022000195,15-03-2022,Burgers,434.74,R14,08:14,08:27,08:44,Wednesday,1,418.23,C081,11.3,75.6,11.36,74.41,5.33,Yes,Delivered,Cash,30,3
ORD2022000196,25-02-2022,Thai,648.25,R27,07:19,07:25,08:09,Tuesday,1,410.32,C060,9.51,58.5,12.37,75.03,2.22,Yes,Delivered,UPI,50,4
ORD2022000197,02-11-2022,Burgers,692.29,R44,09:09,09:21,10:46,Thursday,2,428.92,C011,11.35,61.37,10.63,68.57,2.42,No,Delivered,UPI,97,4
ORD2022000198,17-09-2022,Burgers,138.16,R39,12:55,13:02,14:29,Monday,2,428.24,C095,11.54,63.51,12.22,57.51,4.36,No,Delivered,Cash,94,4
ORD2022000199,09-09-2022,Thai,482.31,R44,00:08,00:21,01:56,Thursday,2,193.12,C006,10.2,70.97,9.45,65.98,4.21,Yes,Delivered,Cash,108,4
ORD2022000200,20-02-2022,Thai,498.95,R2,12:35,12:45,13:13,Saturday,3,361.86,C100,11.67,64.11,12.57,58.78,3.79,Yes,Delivered,Cash,38,3
ORD2022000201,19-06-2022,Chinese,192.01,R20,21:38,21:52,22:49,Sunday,1,279.69,C058,10.17,74.55,12.24,73.99,2.7,Yes,Delivered,UPI,71,4
ORD2022000202,05-03-2022,Burgers,181.27,R14,19:39,19:49,20:28,Thursday,2,337.77,C024,10.26,75.54,10.71,63.07,3.96,Yes,Delivered,UPI,49,3
ORD2022000203,12-03-2022,Sushi,75.07,R37,04:07,04:17,04:46,Friday,3,607.17,C005,11.66,67.97,9.48,68.62,3.64,Yes,Delivered,UPI,39,4
ORD2022000204,14-12-2022,Mexican,381.24,R47,03:04,03:10,03:48,Monday,2,502.65,C098,9.66,74.12,10.17,69.35,1.93,Yes,Delivered,UPI,44,3
ORD2022000205,09-07-2022,Dessert,854.48,R15,14:48,14:58,16:19,Tuesday,2,419.62,C093,10.67,56.16,12.1,57.59,3.81,No,Delivered,Cash,91,4
ORD2022000206,08-08-2022,Mexican,810.92,R34,03:25,03:40,04:04,Tuesday,1,633.63,C035,11.48,65.93,10.9,56.86,1.45,Yes,Cancelled,UPI,39,4
ORD2022000207,22-05-2022,Thai,431.08,R5,01:25,01:30,02:11,Saturday,2,227.04,C023,11.18,65.36,9.92,74.21,5.14,No,Delivered,Cash,46,4
ORD2022000208,24-06-2022,Italian,117.04,R16,11:32,11:38,12:50,Friday,2,547.37,C005,10.01,58.81,11.31,62.24,5,Yes,Delivered,UPI,78,3
ORD2022000209,26-09-2022,Thai,537.92,R40,22:50,23:01,00:32,Monday,2,534.41,C026,12.22,67.56,11.44,58.61,2.29,No,Returned,UPI,102,3
ORD2022000210,11-10-2022,Burgers,677.35,R20,08:47,08:56,09:59,Friday,1,647.98,C079,12.31,57.25,12.36,56.65,5.35,Yes,Delivered,UPI,72,3
ORD2022000211,01-06-2022,Mexican,179.45,R31,14:34,14:48,16:33,Wednesday,1,169.81,C066,9.48,74.14,11.53,60.65,4.22,Yes,Delivered,UPI,119,4
ORD2022000212,07-05-2022,Burgers,359.08,R44,07:23,07:34,08:34,Thursday,2,153.28,C003,10.24,75.06,9.61,73.65,2.73,Yes,Delivered,UPI,71,3
ORD2022000213,22-11-2022,Burgers,667.39,R42,06:19,06:29,08:07,Thursday,3,442.1,C051,10.6,65,10.24,67.26,4.16,No,Delivered,Cash,108,3
ORD2022000214,04-05-2022,Burgers,76.69,R9,06:38,06:45,08:15,Saturday,3,499.19,C096,12.42,65.85,12.65,73.25,5.65,Yes,Delivered,UPI,97,3
ORD2022000215,13-12-2022,Sushi,654.69,R15,23:24,23:34,00:30,Thursday,1,732.84,C100,9.41,69.31,9.7,69.92,4.94,Yes,Delivered,UPI,66,3
ORD2022000216,11-11-2022,Italian,468.9,R16,05:21,05:30,06:23,Wednesday,2,283.68,C049,10.96,59.93,11.67,68.84,3.59,No,Returned,UPI,62,4
ORD2022000217,06-09-2022,Indian,394.96,R43,16:00,16:15,17:57,Thursday,2,482.89,C063,11.98,58.94,9.42,72.53,4.88,Yes,Cancelled,UPI,117,4
ORD2022000218,03-12-2022,Thai,220.5,R39,10:30,10:44,12:12,Monday,2,428.24,C095,11.54,63.51,12.22,57.51,4.36,No,Delivered,Cash,102,3
ORD2022000219,17-08-2022,Dessert,714.88,R42,18:55,19:01,20:52,Tuesday,3,384.7,C099,10.53,71.02,12.62,73.24,3.12,Yes,Delivered,Cash,117,4
ORD2022000220,10-08-2022,Thai,330.95,R10,12:05,12:13,12:51,Saturday,1,290.46,C055,10.66,69.29,10.83,70.91,1.7,No,Cancelled,Cash,46,4
ORD2022000221,13-01-2022,Thai,334.62,R43,18:37,18:48,19:37,Thursday,2,482.89,C063,11.98,58.94,9.42,72.53,4.88,Yes,Cancelled,UPI,60,4
ORD2022000222,27-06-2022,Sushi,276.65,R45,20:38,20:47,22:28,Monday,1,453.52,C087,12.27,69.98,11.88,63.05,4.43,Yes,Delivered,UPI,110,5
ORD2022000223,12-08-2022,Mexican,117.86,R12,17:59,18:05,19:36,Saturday,2,271.65,C021,9.6,66.36,12.13,63.68,3.66,No,Delivered,UPI,97,4
ORD2022000224,04-02-2022,Indian,818.53,R46,21:03,21:14,22:36,Sunday,1,395.03,C062,10.27,58.78,10.79,62.63,3.01,Yes,Delivered,UPI,93,3
ORD2022000225,18-07-2022,Chinese,588.43,R45,09:15,09:28,10:24,Friday,2,276.88,C070,9.9,63.38,11.56,70.41,4.26,Yes,Delivered,Cash,69,3
ORD2022000226,01-01-2022,Mexican,182.27,R38,00:24,00:33,01:59,Monday,1,321.21,C018,10.79,57.57,10.2,56.53,4.35,No,Delivered,Cash,95,4
ORD2022000227,26-09-2022,Thai,144.95,R44,17:46,17:54,18:32,Saturday,2,485.96,C027,10.69,66.97,11.76,67.74,3.94,Yes,Delivered,Cash,46,3
ORD2022000228,25-06-2022,Sushi,515.95,R41,05:11,05:22,06:14,Monday,2,442.67,C002,11.72,63.12,10.56,66.05,2.69,Yes,Delivered,Cash,63,4
ORD2022000229,25-02-2022,Sushi,736.2,R37,13:24,13:39,14:30,Friday,3,607.17,C005,11.66,67.97,9.48,68.62,3.64,Yes,Delivered,UPI,66,3
ORD2022000230,25-01-2022,Indian,615.44,R14,09:15,09:20,10:25,Saturday,2,163.43,C026,10.79,75.19,12.17,67.81,3.52,No,Delivered,Cash,70,4
ORD2022000231,15-04-2022,Sushi,251.36,R27,02:22,02:37,04:15,Monday,1,290.77,C036,11.42,61.31,9.86,58.18,5.47,No,Delivered,UPI,113,3
ORD2022000232,11-03-2022,Italian,876.71,R27,13:10,13:18,14:42,Monday,1,531.35,C085,10.55,60.3,10.4,63.62,4.22,Yes,Delivered,UPI,92,3
ORD2022000233,16-01-2022,Italian,221.16,R29,20:17,20:22,21:43,Monday,3,637.03,C019,12.39,62.74,12.53,61.83,4.07,No,Delivered,UPI,86,2
ORD2022000234,21-01-2022,Thai,465.34,R44,06:15,06:24,06:48,Saturday,2,471.01,C064,10.61,66.82,12.19,68.51,4.42,No,Cancelled,Cash,33,3
ORD2022000235,16-05-2022,Dessert,692.44,R19,22:33,22:44,00:03,Friday,2,324.41,C025,12.47,66.28,12.5,74.35,5.79,No,Cancelled,UPI,90,3
ORD2022000236,19-02-2022,Burgers,842.88,R13,18:42,18:55,19:37,Saturday,3,503.67,C007,10.8,71.22,11.36,73.88,3.38,No,Delivered,UPI,55,4
ORD2022000237,12-08-2022,Indian,585.45,R26,13:49,13:56,14:40,Tuesday,1,672.35,C041,11.39,65.15,10.32,70.14,3.25,No,Delivered,UPI,51,3
ORD2022000238,21-06-2022,Sushi,198.8,R20,16:27,16:32,18:19,Monday,2,658.08,C076,12.03,67.88,9.74,60.71,4.06,Yes,Delivered,Cash,112,4
ORD2022000239,12-08-2022,Thai,151.92,R44,18:08,18:21,18:50,Thursday,2,193.12,C006,10.2,70.97,9.45,65.98,4.21,Yes,Delivered,Cash,42,4
ORD2022000240,23-05-2022,Mexican,583.15,R23,03:22,03:29,04:39,Friday,2,402.34,C085,10.86,69.92,10.12,65.19,5.31,Yes,Delivered,UPI,77,3
ORD2022000241,08-09-2022,Sushi,544.09,R20,00:02,00:14,01:17,Sunday,1,279.69,C058,10.17,74.55,12.24,73.99,2.7,Yes,Delivered,UPI,75,3
ORD2022000242,02-12-2022,Burgers,468.87,R39,03:11,03:17,03:41,Saturday,3,219.79,C003,10.4,71.57,12.3,70.36,2.09,Yes,Delivered,UPI,30,3
ORD2022000243,02-11-2022,Chinese,285.59,R47,03:36,03:44,05:35,Monday,2,502.65,C098,9.66,74.12,10.17,69.35,1.93,Yes,Delivered,UPI,119,4
ORD2022000244,12-05-2022,Mexican,731.19,R10,03:33,03:42,05:20,Saturday,2,370.31,C049,9.7,57.97,9.42,70.13,5.01,Yes,Delivered,UPI,107,5
ORD2022000245,09-04-2022,Indian,675.83,R26,02:37,02:51,03:59,Wednesday,3,500.99,C055,12.4,62.88,9.39,71.98,2.46,No,Delivered,UPI,82,4
ORD2022000246,18-02-2022,Thai,76.04,R33,13:24,13:32,14:56,Thursday,1,749.64,C087,9.51,68.85,9.43,73.48,5.21,Yes,Delivered,UPI,92,3
ORD2022000247,26-05-2022,Thai,613.94,R6,00:19,00:24,02:09,Monday,2,278.14,C030,12.39,72.16,11.49,64.45,3.93,Yes,Delivered,UPI,110,3
ORD2022000248,18-01-2022,Dessert,814.17,R47,10:27,10:34,11:44,Thursday,1,523.72,C063,10.5,62.62,10.3,58.77,4.67,Yes,Cancelled,Cash,77,4
ORD2022000249,05-03-2022,Chinese,842.34,R44,23:09,23:18,00:41,Saturday,2,471.01,C064,10.61,66.82,12.19,68.51,4.42,No,Cancelled,Cash,92,3
ORD2022000250,01-06-2022,Chinese,717.44,R22,14:30,14:45,16:05,Saturday,1,709.18,C091,11.92,57.53,12.62,64.99,2.9,Yes,Delivered,UPI,95,3
ORD2022000251,27-11-2022,Sushi,570.32,R40,19:34,19:44,21:30,Tuesday,2,285.18,C058,10.21,59.04,10.24,66.21,4.08,Yes,Delivered,Cash,116,3
ORD2022000252,15-03-2022,Chinese,296.89,R42,19:45,19:59,20:28,Monday,1,161.89,C037,12.67,69,11.52,65.68,4.92,Yes,Delivered,UPI,43,3
ORD2022000253,15-01-2022,Burgers,343.12,R13,13:10,13:21,13:48,Saturday,3,503.67,C007,10.8,71.22,11.36,73.88,3.38,No,Delivered,UPI,38,4
ORD2022000254,12-02-2022,Indian,61.09,R28,23:06,23:19,00:03,Saturday,3,328.6,C093,11.9,67.13,10.19,68.42,3.72,Yes,Delivered,UPI,57,3
ORD2022000255,25-10-2022,Italian,205.02,R28,20:28,20:40,22:01,Saturday,3,328.6,C093,11.9,67.13,10.19,68.42,3.72,Yes,Delivered,UPI,93,3
ORD2022000256,11-10-2022,Chinese,595.32,R43,08:41,08:47,10:02,Thursday,2,482.89,C063,11.98,58.94,9.42,72.53,4.88,Yes,Cancelled,UPI,81,5
ORD2022000257,26-04-2022,Sushi,491.65,R6,12:26,12:36,13:03,Monday,2,278.14,C030,12.39,72.16,11.49,64.45,3.93,Yes,Delivered,UPI,37,3
ORD2022000258,11-12-2022,Italian,181.3,R36,08:17,08:23,08:54,Thursday,2,302.18,C075,10.81,68.7,10.81,63.71,5.83,Yes,Delivered,UPI,37,5
ORD2022000259,18-08-2022,Indian,80.99,R41,07:01,07:12,08:19,Monday,2,442.67,C002,11.72,63.12,10.56,66.05,2.69,Yes,Delivered,Cash,78,3
ORD2022000260,22-03-2022,Chinese,883.29,R9,19:05,19:10,20:52,Wednesday,3,235.26,C036,9.42,67.91,10.26,71.43,6.15,Yes,Delivered,Cash,107,3
ORD2022000261,19-12-2022,Indian,771.43,R25,19:43,19:55,20:50,Sunday,2,293.96,C080,11.73,63.1,12.62,58.25,4.83,No,Delivered,UPI,67,4
ORD2022000262,21-07-2022,Mexican,743.85,R33,22:16,22:29,23:41,Thursday,1,749.64,C087,9.51,68.85,9.43,73.48,5.21,Yes,Delivered,UPI,85,4
ORD2022000263,21-12-2022,Thai,807.51,R37,01:46,01:59,02:55,Friday,3,607.17,C005,11.66,67.97,9.48,68.62,3.64,Yes,Delivered,UPI,69,4
ORD2022000264,02-05-2022,Indian,50.93,R12,04:42,04:55,06:31,Saturday,2,586.57,C080,11.74,70.42,9.99,60.82,2.24,No,Delivered,Cash,109,3
ORD2022000265,19-11-2022,Chinese,351.89,R16,09:18,09:30,10:42,Sunday,2,524.14,C017,11.98,57.84,12.67,68.7,1.97,Yes,Delivered,UPI,84,5
ORD2022000266,23-06-2022,Dessert,316.63,R44,23:54,23:59,00:51,Saturday,2,485.96,C027,10.69,66.97,11.76,67.74,3.94,Yes,Delivered,Cash,57,3
ORD2022000267,19-12-2022,Burgers,899.42,R37,06:54,07:07,07:49,Thursday,2,158,C054,10.35,67.19,11.1,65.44,4.06,No,Returned,UPI,55,3
ORD2022000268,24-11-2022,Thai,170.56,R36,04:13,04:20,05:37,Monday,1,489.86,C097,10.58,63.38,12.1,69.04,1.18,Yes,Delivered,UPI,84,3
ORD2022000269,17-07-2022,Indian,214.95,R11,12:00,12:15,13:12,Thursday,2,496.99,C079,12.34,73.89,11.89,67.81,5.8,Yes,Delivered,UPI,72,4
ORD2022000270,24-08-2022,Mexican,86.13,R28,04:08,04:13,05:08,Monday,1,449.83,C069,12.07,72.39,9.72,70.05,4.9,Yes,Returned,UPI,60,3
ORD2022000271,02-03-2022,Burgers,206.73,R30,11:17,11:32,13:17,Wednesday,2,437.02,C018,10.01,66.7,12.06,69.8,3.95,Yes,Delivered,UPI,120,3
ORD2022000272,01-06-2022,Burgers,195.43,R12,18:20,18:35,20:15,Wednesday,1,379.9,C025,10.9,64.99,12.49,58.24,5,No,Cancelled,UPI,115,3
ORD2022000273,06-10-2022,Dessert,400.27,R12,16:15,16:25,17:01,Saturday,2,218.99,C019,10.41,69.1,11.34,73.86,5.7,No,Returned,UPI,46,5
ORD2022000274,19-02-2022,Dessert,363.46,R32,19:12,19:25,20:25,Saturday,1,365.44,C002,11.17,63.85,10.89,67.54,2.95,No,Delivered,UPI,73,5
ORD2022000275,10-06-2022,Indian,347.95,R4,16:56,17:05,17:32,Wednesday,2,612.58,C092,10.56,70.16,9.87,72.92,4.76,Yes,Delivered,Cash,36,3
ORD2022000276,05-03-2022,Italian,555.08,R14,20:32,20:40,21:03,Wednesday,1,418.23,C081,11.3,75.6,11.36,74.41,5.33,Yes,Delivered,Cash,31,3
ORD2022000277,06-07-2022,Sushi,396.84,R41,07:12,07:21,08:09,Sunday,2,338.79,C039,10.33,74.95,9.5,70.83,4.22,No,Returned,Cash,57,4
ORD2022000278,04-10-2022,Burgers,777.66,R12,21:39,21:52,23:13,Saturday,2,218.99,C019,10.41,69.1,11.34,73.86,5.7,No,Returned,UPI,94,4
ORD2022000279,25-12-2022,Burgers,517.39,R21,10:17,10:32,11:42,Monday,3,529.49,C035,10.43,65.41,12.61,59.62,2.97,Yes,Delivered,UPI,85,4
ORD2022000280,12-02-2022,Italian,109.08,R37,18:29,18:34,20:01,Thursday,2,158,C054,10.35,67.19,11.1,65.44,4.06,No,Returned,UPI,92,4
ORD2022000281,02-08-2022,Burgers,663.97,R3,20:50,21:03,21:22,Friday,3,408.17,C056,11.45,58.04,11.41,57.89,3.49,Yes,Delivered,Cash,32,4
ORD2022000282,21-05-2022,Dessert,781.19,R42,22:28,22:38,23:08,Thursday,3,442.1,C051,10.6,65,10.24,67.26,4.16,No,Delivered,Cash,40,4
ORD2022000283,19-11-2022,Chinese,257.11,R1,19:16,19:26,21:05,Thursday,1,345.72,C025,11.86,62.66,9.49,68.62,2.04,Yes,Delivered,UPI,109,3
ORD2022000284,17-12-2022,Sushi,501.67,R10,16:32,16:42,18:20,Saturday,1,290.46,C055,10.66,69.29,10.83,70.91,1.7,No,Cancelled,Cash,108,3
ORD2022000285,02-01-2022,Dessert,690.71,R36,04:25,04:32,05:24,Monday,1,489.86,C097,10.58,63.38,12.1,69.04,1.18,Yes,Delivered,UPI,59,4
ORD2022000286,27-12-2022,Sushi,377.22,R39,18:02,18:11,18:44,Monday,2,428.24,C095,11.54,63.51,12.22,57.51,4.36,No,Delivered,Cash,42,3
ORD2022000287,08-03-2022,Chinese,129.99,R12,20:09,20:16,21:51,Wednesday,1,379.9,C025,10.9,64.99,12.49,58.24,5,No,Cancelled,UPI,102,4
ORD2022000288,01-05-2022,Italian,309.3,R4,17:23,17:36,19:06,Tuesday,1,362.06,C100,12.29,71.32,9.95,59.76,5.34,Yes,Delivered,UPI,103,4
ORD2022000289,20-09-2022,Thai,93.42,R22,09:59,10:13,10:38,Tuesday,3,385.6,C067,10.23,58.1,10.34,74.68,0.51,Yes,Delivered,UPI,39,5
ORD2022000290,06-01-2022,Burgers,616.92,R14,19:37,19:51,21:18,Saturday,2,163.43,C026,10.79,75.19,12.17,67.81,3.52,No,Delivered,Cash,101,3
ORD2022000291,05-11-2022,Dessert,167.04,R28,23:29,23:44,00:15,Monday,3,634.91,C068,10.16,63.92,10.38,57.01,1.31,Yes,Delivered,UPI,46,4
ORD2022000292,26-06-2022,Italian,400.45,R28,17:13,17:23,18:44,Wednesday,3,122.85,C071,9.94,71,9.6,71.35,4.16,Yes,Delivered,Cash,91,4
ORD2022000293,06-02-2022,Italian,653.25,R11,22:24,22:39,23:41,Wednesday,1,293.44,C090,9.76,62.78,10.42,65.18,0.74,No,Delivered,UPI,77,4
ORD2022000294,27-10-2022,Mexican,295.37,R49,01:01,01:06,01:57,Saturday,1,304.58,C071,11.17,72.63,11.2,57.99,1.63,Yes,Returned,UPI,56,4
ORD2022000295,05-12-2022,Italian,214.26,R11,00:38,00:44,01:10,Thursday,2,617.2,C070,11.78,68.05,10.88,62.86,0.44,No,Delivered,UPI,32,3
ORD2022000296,22-10-2022,Indian,244.41,R21,01:58,02:10,02:50,Saturday,3,622.91,C003,11.73,59.35,12.36,63.26,1.73,Yes,Delivered,UPI,52,3
ORD2022000297,04-06-2022,Mexican,454.17,R26,08:19,08:30,09:29,Tuesday,2,422.92,C072,11.33,75.56,9.86,68.58,6.12,No,Delivered,Cash,70,4
ORD2022000298,24-08-2022,Chinese,186.95,R27,12:29,12:34,14:16,Friday,1,717.47,C060,11.88,70.76,12.2,63.57,1.59,Yes,Delivered,UPI,107,4
ORD2022000299,14-11-2022,Mexican,558.88,R23,03:04,03:12,03:36,Friday,1,364.72,C029,12.07,63.41,10.73,62.9,4.71,No,Delivered,Cash,32,4
ORD2022000300,19-01-2022,Indian,366.85,R19,16:01,16:06,16:51,Friday,2,324.41,C025,12.47,66.28,12.5,74.35,5.79,No,Cancelled,UPI,50,3
ORD2022000301,16-11-2022,Mexican,154.08,R8,00:47,01:02,01:42,Monday,2,530.29,C040,12.3,60.82,11.98,62.29,3.55,Yes,Delivered,UPI,55,5
ORD2022000302,12-04-2022,Burgers,444.81,R22,11:08,11:20,12:26,Saturday,1,709.18,C091,11.92,57.53,12.62,64.99,2.9,Yes,Delivered,UPI,78,5
ORD2022000303,03-06-2022,Burgers,597.35,R28,08:18,08:31,10:05,Monday,3,634.91,C068,10.16,63.92,10.38,57.01,1.31,Yes,Delivered,UPI,107,5
ORD2022000304,14-04-2022,Chinese,719.91,R44,00:46,00:51,02:17,Saturday,2,471.01,C064,10.61,66.82,12.19,68.51,4.42,No,Cancelled,Cash,91,4
ORD2022000305,11-12-2022,Thai,250.69,R9,03:04,03:12,04:55,Friday,1,481.24,C084,11.32,71.76,9.9,56.29,2.51,Yes,Cancelled,Cash,111,5
ORD2022000306,03-02-2022,Burgers,196.26,R3,19:37,19:46,20:56,Friday,3,408.17,C056,11.45,58.04,11.41,57.89,3.49,Yes,Delivered,Cash,79,4
ORD2022000307,25-05-2022,Thai,408.34,R18,21:43,21:50,22:47,Friday,3,123.94,C017,10.55,64.63,10.85,69.96,5.48,Yes,Delivered,UPI,64,4
ORD2022000308,03-05-2022,Dessert,340.25,R32,21:28,21:33,22:42,Tuesday,2,322.65,C002,12.45,65.7,11.59,73.25,4.2,No,Delivered,UPI,74,4
ORD2022000309,02-11-2022,Chinese,471.53,R20,05:41,05:55,07:17,Monday,2,658.08,C076,12.03,67.88,9.74,60.71,4.06,Yes,Delivered,Cash,96,3
ORD2022000310,01-06-2022,Mexican,701.15,R28,11:06,11:21,11:45,Monday,3,634.91,C068,10.16,63.92,10.38,57.01,1.31,Yes,Delivered,UPI,39,3
